username_pk,title,body,score,platform,date_,moby_id
https://www.mobygames.com/user/968027/sanfordmorgan/,Demon's Souls 2020,"The Good - It has a right to exist.
- Looks pretty.
- Some welcomed inventory improvements. The Bad What was the point of it?
- Not a single line of code has been changed. It means that not a single bug has been fixed. Every annoying mechanic or an engine quirk is still there. Maneaters are still in the game. 
- Music. Let's take the most unique sounding score in the series and make it as generic and bland as we can. It sounds more like DS3 though. With big orchestra and choirs and drums and other things. You like big orchestra, don't you?
- Art direction has been changed. This is less outrageous than music, but still annoying. Same thing - no more atmosphere, more mindless insertion of color correction, 4K textures, blur, particles, etc.
- Maybe i want too much, but devs had a perfect chance to win even people like me over, by restoring the Land of Giants, that has been cut from the original. Why, though, when it's enough to just massacre everything and sell that as a ""remake""? The Bottom Line Don't encourage that. Just play the original on RPCS3 with 60 fps, it's very optimised at this point.",1,,,153477
https://www.mobygames.com/user/968027/sanfordmorgan/,Dead Pace 2023,"The Good - Characters are given more screen time, which they do not waste and trying to actually develop more. New voice actors are mostly good. Added some references to other titles in the series. Isaac talks now.
- Devs tried to encourage players to use weapons other than plasma cutter more. Bald attempt, somewhat efficient. Overall little balance changes here and there are welcome.
- No loading screens, semi-open world (ship), added couple of side-quests for uncovering more info about side-characters. Security Levels system, which encourages backtracking to open new areas.
- Shooting sections (and boss fights to some degree) were greatly improved.
- Looks good. Sounds good. Old soundtrack has been remixed in some places. The Bad - Some story bits were changed for the worst. Same goes for some characters or perfomances (Kyne & partially Hammond).
- Last chapter is somewhat anticlimactic in its direction. Both in characters drama and the boss fight, seems more clumsy. Liked the old one more.
- New score is hit and miss. Mostly miss.
- PC optimization isn't amazing. Far from it. The Bottom Line Well made. But getting pretty tired from all the remakes.",4,,,198508
https://www.mobygames.com/user/1130943/sleepykerr/,Kojimbo has not lost his touch,"The Good Unique game, especially for something of AAA budget and published by Sony. Much of Kojima's trademarks in writing and world-building are present (for better or for worse), perhaps more-so than even in MGS. The joy and engagement of hiking through rough terrain is fully realized here if you allow yourself to be immersed. Picking out paths and balancing only as often as necessary (to avoid slowing down) feels rewarding and engaging. This game is CHILL as hell. It also gets spooky at times with BT encounters. I remember my first exposure to BTs felt oppressively tense and it was not something I have felt from a game in a while. The sound design was also a highlight for me. Many of the computer-y sounds reminded me of some of my favorite sounds from The Division, and the general soundscape feels really well made. The cutscenes are all live rendered, which does a huge favor for both visual presentation and gameplay-cutscene consistency. The cutscenes are beautiful in an oftentimes understated and nuanced way. Kojima's love for cinema really is obvious here. Almost all of the characters are memorable, unique, and seem to serve a narrative purpose. One of my favorite characters has some cutscenes where he makes the main character (and by extension, the player) feel uncomfortable in a way I have never seen intentionally done in a game before, which I found really neat, especially considering the somewhat anti-social context of this character's past. The Bad Has issues with time wasting in UI and interaction and still feels slightly limited in scope/intricacy compared to something more unapolegetically sim. The vehicle handling makes me especially sad, and I am begging for good vehicle physics in the upcoming second game. The boss fights are mechanically mediocre, and the atmosphere of BT encounters will wear off after they become trivialized by your knowledge of their gameplay functionality. Kojima has always seemed to struggle with writing women consistently, and often falls into writing characters in a manner that is perverted, utilitarian, or otherwise disrespectful in some way, and this game has a few of these moments, though I wouldn't consider them too egregious. The Bottom Line Really cool game. Subverts (to a large extent at least) the industry standard unremarkability that is characteristic of other high budget AAA games. Slightly more depth and scope to some mechanics such as vehicles and combat would have been really nice.",4,,,172725
https://www.mobygames.com/user/971263/jjunieeverse/,Great game!,The Good Honestly the game is really good with all of the new features such as terraforming. The Bad It can get boring at time since the events do repeat themselves. The Bottom Line Overall a great game and you can really tell that the developers care about the fandom and include the feedback.,4,,,141533
https://www.mobygames.com/user/68871/vedder/,Worthy sequel,"The Good Many of the environments are quite stunning. The game has a large selection of excellent puzzles. Some can be quite challenging, but I only had to resort to outside help once. The different ""humans"" providing different philosophical insights worked well and perhaps better than the failed predecessors of the previous game, as they felt more alive. The Bad Bigger isn't always better. The world in The Talos Principle 2 is vast, but often the size is just becomes annoying to traverse, or the repeat of megascan assets just becomes apparent. Some of the puzzle concepts introduced later in the game just don't work as neatly as the earlier concepts or those from the previous game. I didn't necessarily want more tetromino puzzles. The Bottom Line The Talos Principle was a surprise favourite for me. So its sequel had a lot to live up to. On the puzzle front the game definitely delivers. I had a lot of fun solving all the puzzles the game had to offer. There are quite a lot of new mechanics introduced throughout the game which ramp up the variety. There's also a lot more of them I think. The additional challenges each ""world"" contained were of a more mixed quality and generally just involved a lot of walking around. And not always very purposefully. Where the first game explores what it is to be human, part 2 focuses on a new philosophical question: what the meaning of life is. The other ""humans"" give a more lively conversation which is nice, but I must admit this second offering doesn't feel as profound as the first. It's still great, but the novelty has perhaps worn of a bit. Still the game comes highly recommended if you like either a good puzzle game or a philosophical debate, but mostly if you like both.",4,,,211252
https://www.mobygames.com/user/68871/vedder/,"Super smooth, a bit silly, and sometimes frustrating","The Good Fantastic MetroidVania
* Some cool powers
* Super smooth gameplay
* Healthy mix of combat and puzzle-platforming The Bad Can get rather frustrating, but luckily mostly in the optional content.
* Switch couldn't keep a stable framerate in all areas. The Bottom Line The game starts a bit more story heavy and linear before it manages to open up and shine. Once it does it becomes a fantastic, but mostly by-the-book MetroidVania game. The world is quite big and looks great. You unlock mostly typical powers like a hook-shot, double jump, something to by-pass a door etc. But for a bunch of the powers there are additional ways to use them both in combat and puzzle areas which adds another level of depth. A bunch of bosses need to be fought to show you got your unlocked powers under control. The game adds some character customization. The charms seem interesting at first, but most just aren't that interesting except in very specific situations. Some add cool abilities, but in the end I just ended up picking those that flat out make me more powerful in combat. Athra Surges all seemed quite similar and more often activated by accident than intentionally. So in the end the customization wasn't all that rewarding for me. Controls are super smooth as you'd expect/hope from a MetroidVania and it's cool to explore all the locations, which all have their own twist. The game has some cool throwbacks to older games in the series. But at other times I felt like I ended up in a Rayman level instead. Where the game tries to establish a believable gameworld at the start, mid-game it lets go of all pretense and focuses fully on the gameplay with very silly premises. Luckily I love Rayman. The silliness also extends to the story which tries to be serious at the start, but at some points revolves around murdering the entire cast to convince them you are being framed. And each of them realizes you must have been right since you could defeat them in their dying breath? What? That brings us to the platforming. There's quite a lot of intense platforming sections. If you keep on the main path they become quite tough, but remain fair. For some of the optional treasures and a specific challenge section the fairness is debatable. In any case I didn't find enjoyment in learning movement patterns lasting several minutes and gave up on some of them. For the challenge rooms especially they also dictate which powers you can or cannot use, so you can't even come back later when you are more powerful, which is kind of one of the great things about MetroidVanias... Guess I won't get this to 100% completion. Some frustrations aside, in the end I'd rank this right beside my favourite MetroidVanias Ori and Hollow Knight. What it lacks in coherent world building it makes up with super smooth gameplay.",5,,,216014
https://www.mobygames.com/user/68871/vedder/,Adrenalin pumping action,"The Good Doom Eternal is a very visceral experience, and it does this really well. The Bad After the first or so mission the game becomes utterly overwhelming with dozens of resources, weapons, mechanics, upgrade paths, etc. it all wishes to explain at the same time. While they add depth to the game they offer so at the wrong time. The monkey bars feel like a prototype at best, with no animations to support them. And even if they did, they feel completely out of place in the game. The Bottom Line I'm not a huge fan of Doom. I do have fond nostalgic memories of the original, but didn't think Doom II was as anywhere near as good. Doom 3 was alright as some kind of action horror game. I never really played Doom 2016. Playing this in a time where I don't really care about shooters anymore, I can see the appeal it would've had for a younger me. I did enjoy the couple levels I played. And I might play more if I feel the need for some mindless action. It's full of secrets to find, and a younger me might've gone and collected them all. But for now the lack of emotional connection to the game kind of hampers the drive to continue. The story is completely out there and unintelligible with a new character being introduced every level. I'm not even sure why it's there to be honest. The story beats perhaps serve just as a cooldown, much like the platforming segments. That said it's probably the best Doom I've played since the original, but it mostly made me realize my taste in game has moved to other pastures since my teens. I'd much rather play a shooter with a bit more story like Half-Life, but this is still muuuch more enjoyable than the next Call of Duty or Battlefield single player campaign.",3,,,143581
https://www.mobygames.com/user/48599/the-fabulous-king/,One of the most artistically ambitious games ever made,"The Good I've played most of Obsidian's games, and now that I think about it, religion has always been present in Obsidian's writing. Remember Joshua Graham from Honest Hearts? A man burning with the fires of shame, guilt and the drive to make it up to his Creator that has given him another chance? A man casually dropping Bible quotes, because these are a sweet nectar to him? Or Pillars of Eternity, which managed to portray personal faith of it's characters in a manner that was very true and human. Even if they believed in fictional gods, the way they believed was very much like how real people believe. There was someone working in Obsidian who understood religion and especially what that reveals about human condition. Now don't start thinking that this game - Pentiment - is going to be a Jesus propaganda. No, far from it. But if you want to capture something true about human condition, you will eventually have to deal with religion and philosophy. Turns out that Joshua Sawyer had wanted to make something truly artistic for a long time. Just waiting for the right chance. He's been making RPG's his entire life. And when he finally switches genres, he creates his magnum opus. Pentiment is an adventure game. It belongs to the same genre as Monkey Island and Gabriel Knight. Now, if you are going to be very mean, you can say that it's just an interactive book, because you'll be reading so much text. Fine... For it is indeed designed as a book. It purposefully evokes medieval manuscripts in it's art and even script appearance. Sometimes, like with a medieval script, a word will be written wrongly, then erased and rewritten correctly. Pentiment, the title of the game itself, means writing or painting over something. Everything in this game is because of a focused artistic vision. It's all about this central theme. Medieval Bavaria, during the time of early Reformation and Peasant War. The character you play believes in God and Devil, Heaven and Hell, Curse and Blessing. Everyone in this world takes these things for granted and it's in this framework that they will wrestle with the difficult questions about human misery. The events of this game can be quite sad and tragic. And you are never given the certainty that you have made the right choices. There is something very raw and shocking to see the person you accused, executed brutally in front of your eyes, pleading for his life. But it's not just misery you will experience. It's also the small joys, the tiny moments of happiness that give us hope. It's telling that the designers of this game worked so hard to portray medieval eating as accurately as possible. You'll be making choices with whom you will eat together, with whom you will have relationship with. It was important for Josh Sawyer for the player to experience human condition like this. Sharing bread has always been one of the most fundamental ways people relate to each other. It's a very rich game, in it's visual design, it's writing (the conversations you will have about medieval theology), the situations it puts you in, the historical background of these events... It captures something very true about the human condition and will give you deeper insights every time you play it. Like a true work of art. The Bad A complaint is made that this game gives you illusory choices. Now if I said it's part of the point, would it satisfy you? But Pentiment is an existentialist work. In games that give you power fantasy, you can make all the right choices and save everyone. But Pentiment is not about this power fantasy. In the eyes of the Eternal Judge... or the Great Nothingness, if you prefer that there is nothing but the meaning we make ourselves - you can only represent yourself (the main character of this game, as he stands under the eyes of the God he believes in). You cannot make choices for other people. Just because you played it right, you cannot avert an historical tragedy (The Peasant War) that happens anyway, no matter what choices you made. People can be driven to do horrible things. And sometimes it was they themselves that drove them to do horrible things. Still, as a game made by designers that have always prided themselves in giving player choices, this game does purposefully err against standard player experience conventions, which can be off-putting to people. You cannot even save your game. And you probably did made a mistake, and the consequences were not to your liking. There is no reload button in life. So why would there be in a game that tries to say something about what it is to live? We all have to live with our mistakes, including your character in this game. This game will not make you feel good. But it will evoke in you what it is to be human. The Bottom Line There is nothing else like it. This game was purposefully designed to be art. And it's one the greatest games ever made.",5,,,194426
https://www.mobygames.com/user/68871/vedder/,Medieval whodunit,"The Good Reading about the game beforehand I wasn't sure whether I'd love it or hate it. It has its quirks, but in the end I really liked it a lot. The story is really well told, and proves a great whodunit. Especially the first part of the game really shines in this regard, as you really want to find the perpetrator. The realistic historic setting were a great change of pace compared to the abundance of generic fantasy and sci-fi settings we see in games. It showed a great attention to detail, and the glossary allowed for some brief background information on all the things medieval and Roman you might not be familiar with. I liked the mechanic where I really had to choose where to invest my time. It clearly had a big influence on my further actions in the world. I feel a bit ambivalent about the game's visual quality, but I like how they tried to keep it in a medieval style. It's surely unique and that's appreciated. The Bad The game doesn't start very strong until the first major event there isn't much of a hook, but once you start being the detective it becomes great. The game has three major parts, and the last of those didn't feel as nice as the previous two. The change of character felt a bit weird, your actions feel less consequential, and at this point I had pretty much solved the whodunit, but the game wouldn't let me solve it, because it had other plans. The Bottom Line For the most part of the game it feels like you are the one in control of the plot and that's the parts where Pentiment shines most brightly. It suffers a bit at the very start and during a dragging end, but that certainly won't spoil the overall fun of this game. Considering its setting and visuals it won't be for everyone, but I certainly loved it.",4,,,194426
,"Well-rounded, pleasant and intriguing experience.","The Good An adventure of the 20s, in that it is more of a visual novel without the manga graphics (but then, even Japanese visual novels are forgoing manga graphics in favor of other styles that better raise revenues). You mostly explore (some things optionally, some other necessarily), choice between dialogue options that affect  extensively and meaningfully dialogues to come and whole plot. While exploring locales and dialogue options and plot branches, you enjoy the aural pleasantry and graphical richness of the game — the latter whereof calls for being remarked on. Play choices will shape your character, and its reputation, in one of a rather wide gamut of fashions. Narrative paths will vary accordingly, leading the plot to one of several finals, as different from one another as to be able to be seen as diverse endings, and merit, if you  have gotten fond of the game, one or two replays. The game is rather deep in its narration, rich in the variety of its cast of types, courageous in what subjects it selected to tackle.  As a Western-style visual novel, it leaves very few to no boxes unchecked. The Bad If you hunger for adventures that aren't visual novels presented in a way formally enabling them to get the ""adventure label"", if you want to face problem solving challenges of any kind that goes beyond choosing if you prefer advancing dialogues and moving your playing character with the keyboard or mouse, this game isn't mean to offer any. The Bottom Line A valuable, in spots and at times much so, visual novel in the Western fashion, as such presented and marketed as an adventure game. Warmly recommended, if you are looking for one.
But: wouldn't it be fairer to market and sell these games for what they are, rather than as ""adventure""?",4,,,194426
https://www.mobygames.com/user/1152593/dafygaminghub/,Cyberpunk 2077 Review: Flawed Redemption,"The Good Night City is an absolute visual and atmospheric triumph, with unparalleled art and sound design that perfectly capture the cyberpunk aesthetic. This immersive backdrop is home to revamped combat and deep character progression that are genuinely thrilling, allowing for incredibly fun and diverse playstyles. At its core, the main story delivers a compelling, noir-inspired narrative, driven by the fantastic and memorable dynamic with Johnny Silverhand. This level of quality culminates in the Phantom Liberty expansion, a focused, high-stakes experience that represents the game at its absolute best. The Bad However, beneath its stunning visuals, the world is a ""beautiful but hollow corpse,"" with lifeless NPCs and a near-nonexistent simulation that shatters immersion. This lack of depth extends to core systems like stealth, which remain disappointingly simplistic. The game’s quality is wildly inconsistent, with brilliant, memorable side quests existing right alongside forgettable and repetitive filler content. Ultimately, a heavy reliance on the PC modding community to fix fundamental issues means that console players are left with an inherently inferior experience. The Bottom Line Cyberpunk 2077 is now a compelling, deeply flawed RPG that I can finally recommend. If you value a spectacular world, fun combat, and a great story, and you're willing to overlook the shallow simulation under the surface, you'll find a brilliant redemption story. It’s not the genre-defining masterpiece we were promised, but it's a hell of a ride.",4,,,209361
https://www.mobygames.com/user/179990/krisko6/,"Go West, Young Huntress","The Good * A massive, hefty game with a lot to see and do - much of it of high quality Graphically impressive and artistically diverse world Combat is as fun as ever, now with plenty of new toys and enhancements to melee mechanics Side characters are wonderfully fleshed-out The Bad * Overall story isn't as compelling or believable as Zero Dawn. Main missions take way too long to complete on average. Locking exploration and side content behind key items is unnecessary and poorly signposted Weapon/Outfit upgrade mechanics are unnecessarily tedious Some minor graphical glitches/crashes The Bottom Line 5 years have passed since Guerrilla Games introduced one of gaming’s best new IPs with Horizon Zero Dawn, a rookie entry into the open world action/RPG genre that stood toe-to-toe with and in some cases surpassed some of the genre’s biggest and longest-standing names. Now, after several pandemic-induced delays, the series makes its next-gen debut with the sequel Horizon Forbidden West, which not only continues Aloy’s story from where the first left off, but also overhauls and expands the gameplay systems of the first. The end result is an impressively fleshed-out and exhaustively indulgent sequel that should please most fans of the first game, although there are a few aspects which might leave some scratching their head. Taking place six months after Zero Dawn’s ending, the new title sees Aloy, now having accepted her responsibility and lineage as Earth’s protector, on the hunt for a way to stop a deadly red blight from consuming the Earth. Her search eventually takes her beyond the Carja Sundom into the Forbidden West, where she gets caught up in a civil war between the Tenakth clans instigated primarily by Regalla, all the while investigating a mysterious technologically advanced group of new arrivals who wish to take control of the planet’s terraforming systems for themselves. Part of the fun is seeing Aloy rediscover and meet up with characters from Zero Dawn. Though there is a recap of the first game’s basic plot points presented for newcomers once you boot up the game for the first time, you’ll appreciate this game a whole lot more if you have played Zero Dawn. I had just finished a replay of the first game the night before this released, and having everything about it fresh in my mind, I appreciated the numerous callbacks and character moments presented in Forbidden West so much more. While Zero Dawn’s story followed two main threads, one in the present and one in the past, Forbidden West’s focus lies mostly on the here and now. You’ll still do plenty of delving into the ruins of “The Metal World”, but the strong mystery element that made the first game’s story work so well has been somewhat downplayed here. There’s certainly a lot of past lore to uncover, but the emphasis is less on Aloy’s journey of self-discovery and more about renewing and healing the post-apocalyptic world. It’s certainly not bad, but it simply isn’t quite as compelling as what came before. Some may also feel that certain plot aspects drift too far into the realm of science-fantasy, compared to the relatively grounded feel of Zero Dawn. There are also some pacing issues: most main missions can take up to an hour or more to complete, so be ready for a long, long sit if you plan on advancing the story, especially if you plan on talking to every character and asking every question (and believe me, if you’re a fan like I am, you’ll want to). That being said, while the main plot may be a bit slack, the side characters really shine in this installment. Each of your companions is far more fleshed out, with top quality voice acting for nearly all of them (minus one later character) and all of them represent different factions within the game’s world. At some point during the game, you’ll establish a base where you can carry out optional conversations with each of your companions, which turns out to be a nice Mass Effect-influenced touch, since there’s so much dialogue to go through and you can really get a sense of what each one represents. I’ve always maintained that Horizon was meant to be Sony’s answer to the Legend of Zelda, and Forbidden West doubles down on that comparison even more than the first game, although in ways that might be a bit to its detriment. Key items and gadgets for traversal and progression play a much bigger part in this game than they did in the first. I’m sure you’ve seen the glider that Aloy uses in this game (I wonder where Guerrilla got that idea from), but that’s just one of several new tools you get over the course of the journey, including the pullcaster, which is essentially the Hookshot, and a device which allows Aloy to breathe indefinitely underwater. On the one hand, this results in a bit of a different feeling for exploration compared to the first game, especially early on. It brings back the thrill of the pre- Breath of the Wild Zelda games, giving you an incentive to return to places you thought you had thoroughly explored. On the other hand, the number of times I ran across a ruin or a cave I could not explore due to not having the correct equipment was more excessive than I would have liked. Not only is this approach fundamentally different from the first game’s, which hardly ever locked off anything until you had completed certain main missions, it also compromises the sense of freedom and exploration that the first game did so well, and I’m not completely sure why this change was made. The worst moment was when I started a side mission which was impossible to complete because I did not have the underwater breathing upgrade - I’ve never had to just up and walk away from a Horizon mission while I’m in the middle of it until now. I wish the game had done a better job at actually signposting, or at least blocking these areas off before you decide to investigate them, as the number of times the game says “no” is way more than it should be. Still, given how large and expansive the world is, and how much there is to see and do, it’s a minor gripe in the grand scheme of things. Combat is similar to the first game at first glance, but there have been a lot of changes under the hood. Your weapon wheel now allows you to store up to six different weapons in your loadout, and considering the exponential amount of new ammo types, you’re going to want to make full use of those slots. New combat mechanics include Weapon Techniques, which are special attacks you can use with each weapon type, and Valor Surges, which are unlocked on each skill tree and can be used once your Valor Gauge builds up. These can really turn the tide of combat when they’re used correctly, especially when used at max level. The game introduces many new and returning machine types from the first. Human combat has also been beefed up considerably: where in the first game most human enemies were paper bags that would go down in a couple of hits, here they’re bulked out in armor, use shields and heavy weapons, and won’t just flinch from a headshot with a basic bow. Some of them also ride on machines, which means you’ll often need to deal with the machine as well when fighting them. Melee has also been hugely overhauled from the first game, with more emphasis placed on using specific combos to gain the upper hand. Spear attacks are generally weaker than those in the first game, so you’ll really need to pump points into the warrior tree and associated outfits and keep the combos in mind to make yourself an effective melee fighter, even as the emphasis largely remains on ranged combat. As an example, one special move Aloy can do is a Resonance Blast - by hitting enemies with melee attacks, her spear can build up energy, which you can place on an enemy and hit with a projectile to score massive damage. It all comes back to your aiming skills. That being said, the absence of any sort of block feature is puzzling: melee combat is meant to be more of a complement rather than the main approach, but the inclusion of several difficult melee only activities means your only defense is dodging constantly without so much as a block or parry function. Another major change comes in the game’s RPG mechanics and skill systems. In an attempt to encourage build diversity, there are now six skill trees to choose from, and you can choose from a mix of passive bonuses, active skills, Weapon Techniques, and Valor Surges, which are unique to each tree. Outfits not only provide various types of defense, but also enhance the attributes of these individual trees. To be honest, this is a double-edged sword: I loved that the game presented me with more choices, and having Weapon Techniques and Valor Surges unique to each tree means that no two players are going to have the exact same loadout. On the other hand, the skill upgrades from the first game felt much more meaningful: the majority of upgrades here are passive bonuses or situational skills that you’ll hardly notice while playing, and some trees are just objectively better than others. Thankfully, most of the skills which were previously locked behind upgrades in the first are now given to Aloy by default in this game, though for some reason it’s never explained why she chose to drop most of her old equipment. Weapons also require considerable amounts of resources to upgrade to maximum strength and utilize all of their mod slots, which means you’ll really need to be sure you want to invest more in a weapon before upgrading it, a hard decision to make when the game is often showering you with new weapons after completing quests. This game wants you to exercise restraint in killing machines: tearing off certain parts before they are killed, and making sure you don’t destroy containers for easy explosions, although this can be adjusted in the difficulty settings if you so desire. You can create jobs to keep track of the upgrades that you want as well as possible locations to collect the materials that you need, although there is no way to quickly view these once you’re out in the wild, which feels like a quality of life oversight. The slow upgrade process for weapons meant that I always felt like I was somewhat behind the curve, especially the further I got into the game, when several missions grant new armor and weapon types. There’s isn’t much incentive to actually browse the shops, as completing quests usually gives weapon and gear types that are just as functional. All of these changes combined make for a much more difficult game than its predecessor. Zero Dawn was not a cakewalk, but it was much more manageable once you got to grips with its mechanics. Not only does Forbidden West completely overhaul those mechanics, forcing you to learn the game all over again, it’s also just a more difficult experience in general. Some of the new machines are downright terrifying to face, especially without a companion in tow, and making full use of Weapon Techniques and Valor Surges is essential for survival. I think I spent over an hour on one particular fight. It wasn’t until very late in the game, that having built up my arsenal and unlocked Weapon Techniques for each of my weapons did I truly begin to feel comfortable with consistently taking on the biggest machines. The game’s climbing system has also been overhauled, although this can prove to be a bit finicky to use at times. In the first game, Aloy could only climb along preset paths which either consisted of yellow climbable objects and white ledges. Despite early trailers indicating the game seemingly adopting Breath of the Wild’s climb-anywhere mechanics, it’s ultimately a slight variation of the first game’s system, and not always for the better. When climbing, you’ll often have more directions which you can move in, but you’re still only able to climb specific walls and cliffs, meaning it’s effectively the same. The yellow lines used to highlight climbable areas can sometimes be difficult to read, and there were several moments where it seemed like Aloy should be close enough to grab something or climb up a ledge, yet she won’t. Or, she will hang off certain ledges at funky angles. It just isn’t as refined as it should be, especially when you compare it to the competition. At least there’s an attempt to introduce some new platforming mechanics, including wall jumps and backwards leaps, although with the exception of using the pullcaster you’re rarely required to actually use these during traversal. Zero Dawn had no shortage of optional side content for the player to engage with, and Forbidden West easily goes a step or two beyond what that first title offered. This is a HUGE game with so much to do, and almost all of it at a consistently high level of quality. Most of the classic activities return, including Cauldrons, Hunting Grounds, Vantage Points, and Bandit Camps (here called Rebel Camps and Rebel Outposts). But there’s so much more beyond those. The new offerings include Melee Pits, where you can practice and battle against various opponents using the melee combat techniques, eventually working your way up to battling “the Enduring”; Relic Ruins, puzzle areas which are essentially this game’s take on Breath of the Wild’s Shrines; and Machine Strike, a chess-like board game where players collect and battle machine pieces on various boards, utilizing the terrain and skill types to claim victory. Perhaps the most challenging activity is the Arena, which is found in roughly the middle of the game and allows you to go up against the game’s toughest machines in timed combat trials. All that on top of numerous side quests and errands, of course, many of which offer either interesting bits of lore or great rewards, including new and unique weapon types. Once you get into the swing of things, it’s hard to stop. Though it’s now a five-year old game, Zero Dawn is still up there with the best looking titles, so it’s no surprise that the sequel is even better. Some might be bummed that Forbidden West is a cross-gen game rather than the full next-gen sequel that was anticipated, but honestly, Forbidden West looks better than most games coming out today even on the PS4. The main upgrades for the PS5 version are resolution and framerate. You can either choose to run the game at full 4K or at a lower resolution with a mostly-fluid 60 fps framerate. Either way, the game is stunning. It’s not just in the technical aspects, the art and design of the game is incredibly eye-catching throughout. Some of the settlements have incredibly unique and dense designs that I’ve never seen in a video game before, and they’re usually populated with more NPCs compared to the first game. Cutscenes are more dynamic than the original, allowing characters to move around and really express their emotions in ways the more limiting Zero Dawn could not. The PS5 version also takes advantage of the controller’s haptics and adaptive triggers to give extra oomph to sensations. You’ll feel the tightness of a bowstring as a weapon gets overdrawn, and the bulkiness of aiming a heavy weapon. There are also several major Uncharted-style action setpieces sprinkled throughout, which gives the game a greater sense of scale and spectacle than its predecessor. And, yes, the water is much, much better looking here than it was in the first game - deep, blue, and reflective. I have noticed a few visual bugs such as pop-in, sudden black screens, and shimmering textures from time to time, but generally speaking the game is more often than not a polished experience. I would have loved to report a perfectly stable experience, but I did suffer a couple of crashes during my playthrough. I may have really nitpicked this game, and in truth there are definitely some things to criticize here, but Horizon Forbidden West is a great experience overall: from the combat to the graphics to the sheer amount of content the game packs in. Yet compared to its predecessor I honestly still think Zero Dawn might be the better game. Forbidden West comes across like an indulgent double album after an artist wins a Grammy (on PS4, the game actually comes on two discs): captivating and expansive, yet messier, rougher and lacking in the tightness of craft that won them the accolades in the first place. That being said, Horizon Forbidden West is still a heck of a lot of game for your money, and no fan of the first game should miss out on playing it.",4.3,,,178917
https://www.mobygames.com/user/1025180/subsonick/,Hitman review for people that read hitman reviews,"The Good This is the best game I've ever played gameplay-wise. Putting it into words doesn't do it justice. You can interact with nearly anything, and the clever player can turn anything anywhere into an assassination opportunity in any of the semi-open world maps. Not to mention, Agent 47's veteran voice returned to the series, keeping the same stoic personality fans have known since the beginning. Cutscenes look great, and the in-game graphics, while not revolutionary, still hold up well. The Bad The story takes a backseat, especially during escalations. As much as I love this game, the story during 2 and 3 isn't interesting until near the end. Taking into consideration the World of Assassination bundle with all three ""seasons"", Hitman 2016 is the peak of this trilogy's storytelling. The gunplay and combat has not changed since 2016, save for adding a few new weapons, but even then those aren't always used in straight-up fights. The Bottom Line In consideration for my favorite game of all time. As for if new players will enjoy it, well, it's a different experience for everyone, and that's a good and bad thing. Overall, if you're into stealth games, this is the pinnacle of AAA gaming in my opinion.",5,,,157629
https://www.mobygames.com/user/886417/atarione/,Best free pack-in game ever,"The Good Jovial, funny and loving celebration of 30 years of Playstation The mascot Playstation deserves The Bad The later released Astro Bot improves upon this game so much it can be hard to go back and play it after The Bottom Line Despite being shown-up by the full Astro Bot release, Astro's Playroom is still a fun time for those who have blown through all of Astro's full adventure.",5,,,153499
https://www.mobygames.com/user/867974/vahacris13/,Best game in this subgenre (strategy / tactics),"The Good Extensive in every aspect. The Bad Demanding and do not forgive mistakes. The Bottom Line If you want to lose yourself in tactical strategy and have 300 hours to spare, this is the game for you.",5,,,149534
https://www.mobygames.com/user/68871/vedder/,Step aside XCOM. There's a new #1.,"The Good XCOM meets Into the Breach. The Bad I could nitpick that the XP mechanic is entirely arbitrary and appears to be completely outside the player's influence. Or how finishing all optional goals in the same session could've been rewarded in some way (with something superficial like a shinier star or achievements). But the reality is there aren't really any bad elements to point out. The Bottom Line Tactical Breach Wizards is a sublime mix between XCOM and Into the Breach. Where I really loved Into the Breach's full information mechanics, I couldn't really get into the rogue-like structure of the game. Tactical Breach Wizards instead presents itself with a wonderfully crafted single player campaign and a collection of loose optional dreams. Each level is a manually crafted puzzle on its own and there's a consistent influx of new team members, abilities, and upgrades which keeps things fresh. Because of the full information of what's going to happen there's never quite that anticipation moment when firing, that XCOM does so well. Nor do we ever feel the loss of one of our long-surviving team mates, but we get a lot in return. The puzzles are carefully crafted and with infinite undoes your are fully free to experiment. There's a lot of ways all the powers work together and throughout the game you'll start to learn them all through experimentation. There's a nice mix of levels in which I felt I could ""solve"" it in multiple ways, while in others they clearly try to teach you new trick. You'll often feel smart about finding some new combo. Which in occasional situations can become extremely overpowered, but what works well in one level doesn't necessarily work in the next, due to the composition of the team, shape of the level, types of enemies, other interactive elements in the level, and your actual goals. The conversations in between levels serve well to give the characters some personality and keep the story going. None of the characters follow any familiar class system and instead really feel like a ragtag bunch because of it. The focus on moving enemies around rather than directly damaging them is an incredibly fun gameplay mechanic, although the balance shifts a bit more towards damage dealing later in the game with more heavy damage powers becoming available. While a different beast than XCOM, being more of a puzzle game, and less about gambling with lives. Counting them both as ""Turn Based Tactics"" games, I think I finally found the game that dethrones XCOM from the top position.",5,,,229435
